id,Count,shape_x,shape_y,shape_z
mp-1209462,2064384,96,96,224
mp-861691,846720,120,84,84
mp-774826,1474560,96,96,160
mp-1079438,512000,80,80,80
mp-4822,393216,64,64,96
mp-9390,442368,64,64,108
mp-606711,1866240,108,108,160
mp-561239,3292800,140,140,168
mp-22295,653184,108,108,56
mp-1184562,216000,60,60,60
mp-1113409,1728000,120,120,120
mp-13163,1244160,72,72,240
mp-696066,2580480,96,140,192
mp-530459,3317760,96,96,360
mp-1226492,263424,56,56,84
mp-560029,1658880,96,96,180
mp-863764,983040,128,128,60
mp-780625,1000000,100,100,100
mp-1217196,1404928,56,56,448
mp-887341,4096000,160,160,160
mp-1049278,3110400,120,120,216
mp-1075573,1474560,64,128,180
mp-686057,1881600,80,84,280
mp-1096804,184320,48,48,80
mp-720230,5734400,160,160,224
mp-1246120,1161216,144,144,56
mp-1094545,1568000,140,140,80
mp-1093654,5832000,180,180,180
mp-1246425,2007040,112,112,160
mp-765142,819200,80,80,128
mp-1194009,2752512,128,128,168
mp-622633,4096000,160,160,160
mp-1226687,7464960,216,216,160
mp-760368,752640,56,56,240
mp-1273456,1474560,96,160,96
mp-1173953,768000,80,80,120
mp-971751,248832,48,72,72
mp-972170,884736,96,96,96
mp-1225121,884736,96,96,96
mp-1183566,512000,80,80,80
mp-779316,995328,48,72,288
mp-1044343,2744000,140,140,140
mp-532446,2764800,96,96,300
mp-1078181,1399680,108,108,120
mp-6244,2073600,60,160,216
mp-1193457,1720320,112,120,128
mp-1016329,663552,96,96,72
mp-1203528,4096000,160,160,160
mp-2226497,614400,80,80,96
mp-568137,1382400,80,80,216
mp-3427,614400,80,80,96
mp-849603,1474560,96,96,160
mp-1247563,2949120,128,120,192
mp-19035,216000,60,60,60
mp-40226,2744000,140,140,140
mp-1663998,1290240,96,96,140
mp-626827,1000000,100,100,100
mp-1245967,672000,100,84,80
mp-756801,1505280,112,84,160
mp-772486,3512320,112,112,280
mp-10047,1769472,128,128,108
mp-1214260,3584000,160,160,140
mp-1027642,1843968,56,56,588
mp-552537,576000,60,60,160
mp-863356,2016000,120,120,140
mp-1215949,290304,56,72,72
mp-3219,1327104,108,96,128
mp-557503,2488320,96,120,216
mp-1100434,512000,80,80,80
mp-1047092,7077888,192,192,192
mp-1092328,403200,56,72,100
mp-569465,4096000,160,160,160
mp-17523,1075200,80,112,120
mp-1072729,725760,72,72,140
mp-619126,7077888,192,192,192
mp-1180277,3932160,192,160,128
mp-1046961,995328,96,96,108
mp-510223,3538944,96,96,384
mp-1045917,2304000,120,120,160
mp-1184277,512000,80,80,80
mp-754692,1053696,112,112,84
mp-1048070,1032192,96,96,112
mp-8389,2116800,140,140,108
mp-693,512000,80,80,80
mp-28219,2211840,64,144,240
mp-5929,3225600,112,120,240
mp-10769,762048,84,84,108
mp-1196361,3932160,128,128,240
mp-1111296,1728000,120,120,120
mp-1079937,921600,64,120,120
mp-1227701,884736,96,96,96
mp-1218726,864000,60,60,240
mp-1041468,1720320,96,112,160
mp-756224,1179648,96,96,128
mp-14786,1728000,120,120,120
mp-555755,4096000,160,160,160
mp-29403,1404928,112,112,112
mp-2236419,1152000,80,80,180
mp-1225426,491520,64,64,120
mp-756686,645120,72,80,112
mp-561974,884736,96,96,96
mp-973586,802816,56,56,256
mp-1097315,4741632,168,168,168
mp-571055,1000000,100,100,100
mp-752635,720000,72,100,100
mp-1232375,258048,48,48,112
mp-1211266,3584000,80,160,280
mp-1225667,800000,80,100,100
mp-1281606,1843200,96,120,160
mp-1217006,967680,56,108,160
mp-1211427,1720320,96,140,128
mp-866120,512000,80,80,80
mp-2801,592704,84,84,84
mp-1212773,1290240,80,96,168
mp-1229068,884736,96,96,96
mp-1638896,960000,96,100,100
mp-625316,512000,80,80,80
mp-1406,216000,60,60,60
mp-530984,4838400,168,160,180
mp-758315,2764800,80,160,216
mp-1176936,1228800,96,80,160
mp-600033,1728000,120,120,120
mp-22607,995328,96,96,108
mp-1196892,2822400,168,120,140
mp-1097583,5832000,180,180,180
mp-1019087,768000,80,80,120
mp-1180213,1658880,108,120,128
mp-777763,1935360,80,96,252
mp-1216171,1075200,96,80,140
mp-1247527,1228800,96,100,128
mp-779009,725760,72,84,120
mp-864835,373248,72,72,72
mp-755495,860160,80,84,128
mp-1221771,442368,48,48,192
mp-1215315,768000,80,80,120
mp-1196715,2073600,108,120,160
mp-569304,5832000,180,180,180
mp-1194030,1179648,128,128,72
mp-631507,373248,72,72,72
mp-23572,4300800,192,140,160
mp-1184456,884736,96,96,96
mp-1097356,5832000,180,180,180
mp-977200,373248,72,72,72
mp-1110622,884736,96,96,96
mp-1093686,4096000,160,160,160
mp-1194500,2744000,140,140,140
mp-997394,921600,80,80,144
mp-698640,2985984,144,144,144
mp-1219558,3628800,120,120,252
mp-1180312,2097152,128,128,128
mp-1237259,1228800,80,80,192
mp-15786,432000,60,60,120
mp-1104192,768000,80,80,120
mp-2232239,677376,84,84,96
mp-1102433,448000,56,80,100
mp-762515,4478976,216,216,96
mp-705358,2744000,140,140,140
mp-990432,3841600,140,140,196
mp-752558,592704,84,84,84
mp-1183543,262144,64,64,64
mp-1245915,645120,96,84,80
mp-1246088,1843200,160,160,72
mp-4627,592704,84,84,84
mp-16928,11239424,224,224,224
mp-1200976,3386880,168,168,120
mp-864911,216000,60,60,60
mp-1702,592704,84,84,84
mp-771043,2177280,84,120,216
mp-556934,1935360,84,144,160
mp-1222109,580608,56,96,108
mp-1224506,677376,56,56,216
mp-1042516,1440000,100,100,144
mp-1221430,322560,48,48,140
mp-862884,512000,80,80,80
mp-1175095,829440,48,216,80
mp-1306908,2211840,72,256,120
mp-1207433,2580480,56,192,240
mp-27055,663552,96,96,72
mp-20738,128000,40,40,80
mp-1183740,216000,60,60,60
mp-774951,2097152,128,128,128
mp-1079206,864000,60,120,120
mp-2218413,2195200,56,56,700
mp-732005,2293760,80,128,224
mp-27941,1404928,112,112,112
mp-1218086,903168,84,84,128
mp-1180897,933120,72,108,120
mp-19139,1327104,96,96,144
mp-1175868,1152000,48,80,300
mp-11582,1382400,100,108,128
mp-1189512,1920000,100,120,160
mp-859086,1075200,80,96,140
mp-20966,884736,96,96,96
mp-1103824,1032192,96,96,112
mp-1247484,483840,84,96,60
mp-1247465,1612800,96,120,140
mp-1194573,2744000,140,140,140
mp-1174933,921600,80,96,120
mp-765353,3010560,280,128,84
mp-2670,512000,80,80,80
mp-1221618,262144,64,64,64
mp-1204483,2822400,196,80,180
mp-1215097,3317760,80,192,216
mp-7074,800000,100,100,80
mp-25935,4014080,140,128,224
mp-1228198,1580544,84,96,196
mp-29871,2150400,84,160,160
mp-27932,1866240,72,72,360
mp-1214179,1935360,72,140,192
mp-504543,1728000,120,120,120
mp-769540,2240000,100,140,160
mp-2228513,1404928,112,112,112
mp-27559,1679616,108,108,144
mp-770349,983040,96,80,128
mp-972623,512000,80,80,80
mp-1094901,1032192,96,96,112
mp-2514,4096000,160,160,160
mp-547517,790272,84,84,112
mp-568113,388800,60,60,108
mp-849548,3276800,160,160,128
mp-1220135,1382400,80,80,216
mp-995182,373248,72,72,72
mp-1224114,3072000,160,160,120
mp-557385,2744000,140,140,140
mp-779515,4096000,160,160,160
mp-662529,1728000,120,120,120
mp-1222550,1843200,96,96,200
mp-1238897,2211840,96,120,192
mp-3457,3763200,140,140,192
mp-1220698,4096000,160,160,160
mp-1226638,614400,80,80,96
mp-1019101,622080,72,72,120
mp-531917,2654208,96,96,288
mp-21134,1404928,112,112,112
mp-558748,1399680,108,108,120
mp-23267,768000,80,96,100
mp-5884,592704,84,84,84
mp-753285,1600000,100,100,160
mp-1061023,373248,72,72,72
mp-1043918,2150400,84,160,160
mp-1208075,2809856,56,224,224
mp-1222398,2408448,112,112,192
mp-31451,373248,72,72,72
mp-778256,3870720,96,160,252
mp-556400,2822400,140,140,144
mp-1274811,1404928,112,112,112
mp-18329,1881600,84,140,160
mp-1218290,2007040,112,112,160
mp-1203389,2580480,160,84,192
mp-568032,884736,96,96,96
mp-1199631,2032128,96,84,252
mp-755400,645120,80,84,96
mp-765004,1451520,80,108,168
mp-27286,2744000,100,140,196
mp-2218960,896000,80,80,140
mp-770175,1290240,96,96,140
mp-1223217,5806080,144,144,280
mp-1246437,614400,160,48,80
mp-985475,409600,80,80,64
mp-1202910,3686400,120,160,192
mp-1651188,1638400,80,160,128
mp-2219476,1548288,48,48,672
mp-865427,460800,72,80,80
mp-752786,1290240,96,96,140
mp-984836,967680,56,96,180
mp-1206917,373248,72,72,72
mp-21117,373248,72,72,72
mp-1217263,288000,60,60,80
mp-1302768,1474560,96,160,96
mp-1212749,2370816,84,84,336
mp-1036211,1411200,72,140,140
mp-1097481,5832000,180,180,180
mp-1176770,960000,100,100,96
mp-1074832,1605632,56,128,224
mp-1315650,1474560,96,160,96
mp-1040156,2097152,128,128,128
mp-1076354,1228800,96,100,128
mp-559631,4665600,180,180,144
mp-11100,580608,72,72,112
mp-28591,896000,80,80,140
mp-17701,1769472,96,96,192
mp-1223463,592704,84,84,84
mp-2220208,1548288,144,224,48
mp-1192207,1728000,120,120,120
mp-774717,2560000,100,160,160
mp-1211426,6350400,252,140,180
mp-989534,691200,60,96,120
mp-781772,1327104,96,96,144
mp-1194046,1382400,96,120,120
mp-558346,3440640,96,140,256
mp-1096597,5832000,180,180,180
mp-1204146,2150400,80,96,280
mp-1226268,1580544,56,168,168
mp-770643,1404928,112,112,112
mp-1040977,2688000,140,100,192
mp-1228477,2293760,128,128,140
mp-1178166,2257920,96,140,168
mp-1192663,1728000,120,120,120
mp-1039010,216000,60,60,60
mp-759579,3276800,128,160,160
mp-1232156,2764800,128,120,180
mp-1173257,1555200,60,240,108
mp-1246700,1728000,120,120,120
mp-504646,13716864,252,252,216
mp-1027141,1290240,48,48,560
mp-1187386,592704,84,84,84
mp-1197091,3225600,72,160,280
mp-1073992,1555200,60,108,240
mp-1176698,460800,80,80,72
mp-1208238,4096000,160,160,160
mp-2221105,884736,96,96,96
mp-561125,3072000,160,160,120
mp-773423,2097152,128,128,128
mp-720262,1792000,80,80,280
mp-10340,1024000,80,80,160
mp-1195339,1612800,48,140,240
mp-23268,373248,72,72,72
mp-753814,1036800,80,108,120
mp-555716,1259712,108,108,108
mp-1214896,373248,72,72,72
mp-2230437,864000,180,100,48
mp-1173893,576000,48,100,120
mp-1195732,2621440,128,128,160
mp-3612,1209600,80,84,180
mp-556560,537600,80,80,84
mp-1203029,1411200,56,140,180
mp-1207045,1280000,80,80,200
mp-27249,248832,72,72,48
mp-743600,2744000,140,140,140
mp-1223488,3584000,160,160,140
mp-14415,1152000,120,120,80
mp-1204590,1568000,56,100,280
mp-1079742,884736,96,96,96
mp-778114,1259712,108,108,108
mp-1216714,497664,48,48,216
mp-1193797,2949120,64,192,240
mp-1097540,7077888,192,192,192
mp-1210705,967680,48,140,144
mp-754052,884736,96,96,96
mp-1217934,622080,72,72,120
mp-1075139,1161216,108,112,96
mp-1177235,1474560,96,96,160
mp-1218051,1204224,56,56,384
mp-1013534,884736,96,96,96
mp-1209284,4478976,144,144,216
mp-1221901,1728000,120,120,120
mp-2218342,663552,72,96,96
mp-768689,1966080,96,128,160
mp-18549,4096000,160,160,160
mp-1222311,655360,64,64,160
mp-1048505,2721600,180,180,84
mp-757055,1881600,84,140,160
mp-867895,512000,80,80,80
mp-2218510,2107392,56,56,672
mp-1213088,1658880,96,96,180
mp-1205325,846720,84,84,120
mp-1245773,313600,56,56,100
mp-767141,3763200,120,112,280
mp-695056,4096000,160,160,160
mp-1094254,564480,84,84,80
mp-1219745,512000,80,80,80
mp-1078450,864000,60,120,120
mp-1041312,846720,84,84,120
mp-1214301,1492992,72,96,216
mp-1214979,3686400,160,160,144
mp-2241034,327680,64,64,80
mp-1651026,884736,72,96,128
mp-1227915,1638400,80,128,160
mp-867350,592704,84,84,84
mp-1245540,705600,84,100,84
mp-1192188,1404928,112,112,112
mp-554184,1966080,96,128,160
mp-758294,15000000,500,500,60
mp-644028,768000,80,80,120
mp-1112991,2097152,128,128,128
mp-1040265,2508800,128,140,140
mp-1195199,4014080,128,160,196
mp-26131,4300800,160,160,168
mp-677291,2304000,120,120,160
mp-680260,3951360,56,252,280
mp-568690,388800,60,60,108
mp-1104359,1728000,120,120,120
mp-573229,1128960,96,84,140
mp-559772,4147200,144,160,180
mp-1037996,2293760,128,128,140
mp-1224131,5184000,180,180,160
mp-867148,373248,72,72,72
mp-626558,2293760,128,128,140
mp-1178469,829440,80,96,108
mp-601693,439040,56,56,140
mp-1177884,2359296,96,256,96
mp-1203404,3265920,108,108,280
mp-1234417,933120,72,72,180
mp-752777,737280,96,96,80
mp-708997,2822400,120,140,168
mp-22017,903168,84,84,128
mp-1247288,1728000,120,120,120
mp-1181724,1270080,84,108,140
mp-20121,622080,60,96,108
mp-505262,504000,60,60,140
mp-1213386,3456000,120,120,240
mp-5121,2939328,108,108,252
mp-1207904,3763200,280,280,48
mp-22077,864000,120,120,60
mp-5818,3932160,128,128,240
mp-21295,762048,84,84,108
mp-978929,592704,84,84,84
mp-1215750,819200,80,80,128
mp-765406,1000000,100,100,100
mp-1193526,2016000,120,120,140
mp-1215561,512000,80,80,80
mp-11982,1474560,96,96,160
mp-1232313,884736,96,96,96
mp-37695,1259712,108,108,108
mp-755552,288000,60,60,80
mp-754202,777600,72,100,108
mp-550925,508032,72,84,84
mp-768613,896000,80,80,140
mp-1201758,5832000,180,180,180
mp-755700,746496,48,72,216
mp-10899,216000,60,60,60
mp-570256,960000,96,100,100
mp-541580,4096000,160,160,160
mp-1187459,262144,64,64,64
mp-1072537,311040,72,72,60
mp-1188363,1411200,72,140,140
mp-1192192,1935360,72,140,192
mp-1209342,3359232,216,216,72
mp-1102364,645120,60,96,112
mp-1219308,967680,48,140,144
mp-1209411,2097152,128,128,128
mp-1173920,614400,80,80,96
mp-1220261,1290240,96,84,160
mp-30250,602112,56,56,192
mp-1204446,2903040,108,140,192
mp-7285,1259712,108,108,108
mp-1221983,491520,64,64,120
mp-1048908,884736,96,96,96
mp-1094670,373248,72,72,72
mp-1226551,512000,80,80,80
mp-1216363,592704,84,84,84
mp-754546,884736,96,96,96
mp-1246285,3048192,84,168,216
mp-1220374,512000,80,80,80
mp-504509,1680000,100,120,140
mp-755900,1080000,100,100,108
mp-1222966,2064384,64,168,192
mp-778583,884736,96,96,96
mp-1218034,819200,80,80,128
mp-2228998,884736,96,48,192
mp-1200680,2240000,100,140,160
mp-1197977,4423680,120,192,192
mp-1222442,460800,80,80,72
mp-1189601,1728000,120,120,120
mp-1094551,592704,84,84,84
mp-11674,1306368,108,108,112
mp-1206436,746496,108,108,64
mp-1210367,1728000,120,120,120
mp-1207659,1404928,112,112,112
mp-6114,4096000,160,160,160
mp-7685,1474560,96,96,160
mp-2182,262144,64,64,64
mp-559708,4096000,160,160,160
mp-1202487,1990656,96,144,144
mp-756736,903168,84,84,128
mp-1202656,3292800,140,140,168
mp-1179197,737280,96,96,80
mp-690772,1200000,100,100,120
mp-727410,1474560,64,128,180
mp-1113313,1404928,112,112,112
mp-32715,2257920,112,112,180
mp-1184818,512000,80,80,80
mp-1376731,896000,56,80,200
mp-1207052,846720,84,120,84
mp-866620,1451520,108,112,120
mp-21390,3440640,64,192,280
mp-1247039,1259712,108,108,108
mp-1194730,4096000,160,160,160
mp-1221547,3225600,120,120,224
mp-1078227,576000,60,96,100
mp-1224156,491520,64,64,120
mp-1195223,1474560,96,96,160
mp-1219354,516096,56,72,128
mp-1192608,2073600,96,108,200
mp-1079764,829440,72,72,160
mp-1077297,592704,84,84,84
mp-978531,884736,96,96,96
mp-1100618,6635520,288,288,80
mp-1212401,4032000,180,112,200
mp-1206982,373248,72,72,72
mp-1212605,2211840,192,192,60
mp-675248,3010560,56,160,336
mp-780111,1382400,80,120,144
mp-1207672,864000,60,60,240
mp-1214679,884736,96,96,96
mp-29045,2419200,60,84,480
mp-1175661,1228800,80,96,160
mp-1095975,5832000,180,180,180
mp-1080105,491520,64,64,120
mp-1196943,4816896,224,224,96
mp-2215815,884736,96,96,96
mp-12020,4096000,160,160,160
mp-9522,5832000,180,180,180
mp-1176144,1105920,48,80,288
mp-1217210,1881600,112,120,140
mp-1215391,896000,80,80,140
mp-11051,5832000,180,180,180
mp-767415,1344000,100,84,160
mp-1174992,1024000,80,80,160
mp-1666476,1612800,80,80,252
mp-1184666,564480,84,84,80
mp-1186541,1119744,108,108,96
mp-1219555,552960,48,48,240
mp-1239134,1935360,180,56,192
mp-1219552,1382400,60,96,240
mp-24156,1741824,84,96,216
mp-1094536,1032192,96,96,112
mp-759750,2419200,168,120,120
mp-1211969,2985984,64,216,216
mp-1173827,3920000,100,140,280
mp-1223105,10077696,216,216,216
mp-554315,1254400,56,80,280
mp-1228311,1354752,84,84,192
mp-1096114,5832000,180,180,180
mp-1040196,2097152,128,128,128
mp-1041588,2457600,160,96,160
mp-28127,2580480,96,120,224
mp-1027692,2007040,56,56,640
mp-850284,564480,84,84,80
mp-1223569,3763200,140,140,192
mp-2232165,790272,84,84,112
mp-776016,1843200,96,100,192
mp-1374892,1128960,48,140,168
mp-631305,373248,72,72,72
mp-1201702,2519424,216,108,108
mp-27767,1036800,120,120,72
mp-1212050,2211840,192,192,60
mp-1238023,1166400,108,108,100
mp-1216743,1259712,108,108,108
mp-759410,896000,80,80,140
mp-510367,967680,160,72,84
mp-1238896,1866240,108,108,160
mp-1251718,3951360,180,196,112
mp-1227889,4300800,60,224,320
mp-1194541,2508800,80,160,196
mp-555967,3359232,108,144,216
mp-1217398,115200,40,40,72
mp-612946,1032192,96,84,128
mp-2232309,752640,56,56,240
mp-1219372,2097152,128,128,128
mp-1073733,896000,80,80,140
mp-9365,432000,60,60,120
mp-1095637,960000,60,100,160
mp-1187471,512000,80,80,80
mp-1197067,4300800,96,160,280
mp-763965,1280000,80,80,200
mp-1019052,216000,60,60,60
mp-1219333,115200,40,40,72
mp-1217412,442368,64,64,108
mp-1184617,512000,80,80,80
mp-600202,3024000,140,120,180
mp-22479,2744000,140,140,140
mp-755553,1105920,96,72,160
mp-1208003,1548288,48,168,192
mp-1112026,1728000,120,120,120
mp-505688,1720320,160,84,128
mp-554539,2286144,108,108,196
mp-1217146,1119744,108,108,96
mp-30181,384000,60,80,80
mp-557118,663552,96,96,72
mp-11552,110592,48,48,48
mp-558981,1814400,72,140,180
mp-1192912,4096000,160,160,160
mp-1216271,2322432,168,72,192
mp-1176474,3440640,96,160,224
mp-1216401,2688000,80,80,420
mp-1222734,1000000,100,100,100
mp-1191242,1290240,80,84,192
mp-1393899,677376,84,84,96
mp-760932,1327104,96,96,144
mp-567207,1600000,100,100,160
mp-1221782,13824000,240,240,240
mp-769997,1866240,108,108,160
mp-861953,262144,64,64,64
mp-1184912,1769472,128,128,108
mp-1367520,903168,56,96,168
mp-1205774,737280,96,96,80
mp-1017580,373248,72,72,72
mp-20566,373248,72,72,72
mp-1114135,2097152,128,128,128
mp-1077349,589824,64,64,144
mp-1208880,1632960,108,108,140
mp-1471,373248,72,72,72
mp-1035222,1048576,128,128,64
mp-776746,3440640,128,140,192
mp-778073,2949120,128,128,180
mp-18576,1088640,108,72,140
mp-1191597,1200000,100,100,120
mp-758969,4354560,140,144,216
mp-1102060,537600,56,96,100
mp-1206468,580608,72,72,112
mp-699179,3276800,160,160,128
mp-760185,3386880,80,168,252
mp-1095120,921600,64,120,120
mp-1204339,3920000,140,140,200
mp-754205,762048,84,84,108
mp-1245023,4300800,160,160,168
mp-32516,1632960,108,108,140
mp-759248,2239488,48,216,216
mp-1206598,602112,56,56,192
mp-1173028,829440,72,120,96
mp-754544,1306368,84,144,108
mp-1212707,2809856,56,224,224
mp-1097256,4741632,168,168,168
mp-1941,110592,48,48,48
mp-12388,746496,108,108,64
mp-756,592704,84,84,84
mp-504524,1382400,120,120,96
mp-1023130,504000,60,60,140
mp-754077,884736,96,96,96
mp-1205153,7902720,168,168,280
mp-867251,262144,64,64,64
mp-1291920,1382400,64,180,120
mp-18717,216000,60,60,60
mp-1212858,2744000,140,140,140
mp-9211,423360,60,84,84
mp-1225710,884736,96,96,96
mp-27674,4915200,128,128,300
mp-1186887,884736,96,96,96
mp-1214544,2985984,144,144,144
mp-551086,592704,84,84,84
mp-1008661,110592,48,48,48
mp-1046349,705600,60,60,196
mp-971694,1259712,108,108,108
mp-1105029,2097152,128,128,128
mp-1043103,2239488,96,108,216
mp-758071,1128960,84,112,120
mp-1184447,216000,60,60,60
mp-27896,1741824,72,112,216
mp-567398,2211840,96,144,160
mp-1046696,1451520,84,180,96
mp-1182653,5160960,320,112,144
mp-541323,7077888,192,192,192
mp-2263,512000,80,80,80
mp-568854,4300800,160,160,168
mp-1222186,1536000,60,160,160
mp-1180089,884736,96,96,96
mp-1239230,1990656,96,108,192
mp-1205384,1411200,72,140,140
mp-972659,302400,60,60,84
mp-1225186,294912,48,48,128
mp-27601,5376000,280,120,160
mp-770190,2097152,128,128,128
mp-1186632,301056,56,56,96
mp-1076939,512000,80,80,80
mp-1189966,1404928,112,112,112
mp-1187278,884736,96,96,96
mp-777514,1097600,56,140,140
mp-642363,559872,72,72,108
mp-1227537,3265920,108,108,280
mp-721294,3512320,128,140,196
mp-756392,921600,80,96,120
mp-1096308,2985984,144,144,144
mp-7424,276480,48,72,80
mp-1191344,1632960,108,108,140
mp-1221862,4704000,168,140,200
mp-1180037,559872,72,72,108
mp-697047,725760,72,72,140
mp-1193289,1451520,84,108,160
mp-768456,2949120,128,128,180
mp-1213258,2097152,128,128,128
mp-1180913,3225600,140,120,192
mp-2134,262144,64,64,64
mp-1097702,2744000,140,140,140
mp-1192310,1244160,80,72,216
mp-1079127,294912,64,64,72
mp-558301,3360000,200,200,84
mp-1225476,573440,64,64,140
mp-1245448,580608,84,96,72
mp-1178052,2097152,128,128,128
mp-1040467,216000,60,60,60
mp-13126,263424,56,56,84
mp-756926,884736,96,96,96
mp-1186988,409600,80,80,64
mp-7205,1228800,80,96,160
mp-1024987,512000,80,80,80
mp-758531,1032192,64,72,224
mp-2240057,1756160,56,56,560
mp-10900,896000,80,80,140
mp-974322,979776,108,108,84
mp-1078274,903168,72,112,112
mp-1227718,940800,84,80,140
mp-726714,768000,80,96,100
mp-1076088,1728000,120,120,120
mp-1223628,1679616,72,72,324
mp-1218274,2744000,140,140,140
mp-973877,175616,56,56,56
mp-1216409,3763200,192,140,140
mp-1096217,4741632,168,168,168
mp-1228830,184320,48,48,80
mp-1185521,1404928,112,112,112
mp-1223160,2985984,72,72,576
mp-1201984,3584000,140,160,160
mp-773479,5529600,160,160,216
mp-1046066,1792000,80,80,280
mp-555899,2304000,80,96,300
mp-18062,4096000,160,160,160
